GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
06037920043,06,037,920043,8832,4427,4405,3289,550,2113,2322,558
06059062652,06,059,062652,4875,2385,2490,2562,53,884,1063,313
06059062649,06,059,062649,3562,1499,2063,2368,68,555,404,167
06059062650,06,059,062650,4776,2374,2402,2505,39,1519,369,344
06059062651,06,059,062651,2879,1367,1512,1314,86,868,400,211
06059062653,06,059,062653,6694,3369,3325,2940,114,2469,658,513
06059062654,06,059,062654,6785,3402,3383,2588,81,2947,684,485
06059062655,06,059,062655,5156,2487,2669,2430,43,2049,314,320
06059062656,06,059,062656,3449,1675,1774,2879,16,123,262,169
06059062657,06,059,062657,2618,1269,1349,1770,35,342,306,165
06059062658,06,059,062658,5410,2643,2767,4246,35,401,453,275
06059062701,06,059,062701,2667,1259,1408,2289,17,108,137,116
06059062702,06,059,062702,4515,2098,2417,3695,14,192,383,231
06059062800,06,059,062800,3806,1970,1836,3174,20,122,312,178
06059062900,06,059,062900,1716,823,893,1501,0,52,105,58
06059063004,06,059,063004,6202,3029,3173,4773,53,442,615,319
06059063005,06,059,063005,1447,698,749,1214,7,84,86,56
06059063006,06,059,063006,2490,1101,1389,2167,7,58,160,98
06059063007,06,059,063007,6699,3146,3553,5021,58,682,601,337
06059063008,06,059,063008,2408,1174,1234,1887,25,231,168,97
06059063009,06,059,063009,1767,857,910,1317,9,158,158,125
06059063010,06,059,063010,6698,3381,3317,5131,75,361,717,414
06059063101,06,059,063101,2935,1459,1476,1656,50,285,666,278
06059063102,06,059,063102,6932,3332,3600,4840,45,342,1254,451
06059063103,06,059,063103,2763,1375,1388,2111,16,130,348,158
06059063201,06,059,063201,4006,2069,1937,2849,23,169,677,288
06059063202,06,059,063202,3693,1842,1851,2623,23,108,755,184
06059063301,06,059,063301,3001,1489,1512,2176,38,134,431,222
06059063302,06,059,063302,4176,2003,2173,3187,23,135,542,289
06059063400,06,059,063400,4776,2336,2440,3953,11,171,368,273
06059063500,06,059,063500,4938,2748,2190,3961,34,146,570,227
06059063601,06,059,063601,3794,1942,1852,2326,25,215,1006,222
06059063603,06,059,063603,6450,3193,3257,4440,74,319,1253,364
06059063604,06,059,063604,4061,1967,2094,1753,58,194,1892,164
06059063605,06,059,063605,5630,2995,2635,1287,47,205,3949,142
06059063701,06,059,063701,5886,3019,2867,901,38,287,4485,175
06059063702,06,059,063702,6131,3223,2908,2222,89,376,3156,288
06059063802,06,059,063802,2934,1437,1497,1875,19,195,685,160
06059063803,06,059,063803,4353,2252,2101,2480,32,232,1331,278
06059063805,06,059,063805,2458,1205,1253,1597,11,213,465,172
06059063806,06,059,063806,3943,1958,1985,2372,40,248,1010,273
06059063807,06,059,063807,4950,2449,2501,2507,151,649,1373,270
06059063808,06,059,063808,5688,2919,2769,1000,28,214,4276,170
06059063902,06,059,063902,6881,3448,3433,2963,115,901,2454,448
06059063903,06,059,063903,4159,2155,2004,1636,59,664,1582,218
06065044918,06,065,044918,2994,1411,1583,2476,53,144,218,103
06065044916,06,065,044916,4881,2544,2337,1760,155,140,2661,165
06065044917,06,065,044917,3854,2094,1760,3278,53,110,277,136
06065044919,06,065,044919,4857,2082,2775,4121,94,135,368,139
06065044921,06,065,044921,2340,1176,1164,1746,42,205,237,110
06065044922,06,065,044922,5980,2858,3122,3690,181,600,1198,311
06065044923,06,065,044923,3364,1736,1628,961,75,208,1955,165
06065044924,06,065,044924,3886,1964,1922,1018,77,343,2323,125
06065044925,06,065,044925,3439,1793,1646,824,71,241,2200,103
06065044926,06,065,044926,4714,2419,2295,772,106,567,3078,191
06065044927,06,065,044927,3637,1718,1919,2469,73,149,815,131
06065044928,06,065,044928,3453,1530,1923,2888,35,92,346,92
06065044929,06,065,044929,4151,1852,2299,2992,60,237,711,151
06065044930,06,065,044930,3188,1464,1724,1592,48,131,1319,98
06065044931,06,065,044931,2330,1220,1110,497,57,213,1513,50
06065044932,06,065,044932,3104,1546,1558,1075,55,371,1458,145
06065044933,06,065,044933,3456,1741,1715,191,48,137,3040,40
06065044934,06,065,044934,2753,1329,1424,266,56,36,2369,26
06065045000,06,065,045000,3054,1806,1248,1438,86,52,1342,136
06065045103,06,065,045103,3291,1575,1716,2164,65,76,843,143
06065045109,06,065,045109,3617,1724,1893,1744,67,45,1583,178
06065045110,06,065,045110,4971,2452,2519,1843,143,74,2700,211
06065045114,06,065,045114,1912,897,1015,1666,10,36,141,59
06065045115,06,065,045115,1811,880,931,1552,7,38,144,70
06065045116,06,065,045116,1438,699,739,989,17,34,319,79
06065045117,06,065,045117,3911,1895,2016,2497,98,151,956,209
06065045118,06,065,045118,2676,1234,1442,1170,57,79,1284,86
06065045119,06,065,045119,2751,1337,1414,1430,28,162,1018,113
06065045120,06,065,045120,4458,2109,2349,1820,61,90,2289,198
06065045122,06,065,045122,1326,613,713,1151,22,40,74,39
06065045123,06,065,045123,2274,1086,1188,1618,24,112,444,76
06065045124,06,065,045124,1471,681,790,1058,13,46,268,86
06065045125,06,065,045125,2655,1232,1423,2205,19,58,317,56
06065045126,06,065,045126,2835,1317,1518,915,40,99,1700,81
06065045127,06,065,045127,2572,1214,1358,1444,67,98,858,105
06065045128,06,065,045128,1580,767,813,1276,21,21,208,54
06065045129,06,065,045129,4677,2119,2558,2425,72,140,1867,173
06065045207,06,065,045207,5521,2640,2881,682,143,54,4551,91
06065045209,06,065,045209,6497,3187,3310,527,116,59,5690,105
06065045212,06,065,045212,2148,981,1167,1305,94,56,631,62
06073016502,06,073,016502,7271,3554,3717,3849,410,247,2211,554
06073016503,06,073,016503,3056,1463,1593,1720,154,82,855,245
06073016504,06,073,016504,7171,3485,3686,2583,710,283,3124,471
06073016606,06,073,016606,3576,1776,1800,2303,31,230,692,320
06073016607,06,073,016607,7111,3482,3629,4687,121,386,1395,522
06073016608,06,073,016608,2475,1274,1201,1802,14,70,380,209
06073016609,06,073,016609,5470,2619,2851,3849,54,181,903,483
06073016610,06,073,016610,4334,2107,2227,2769,88,181,921,375
06073016613,06,073,016613,2006,1016,990,1302,28,103,406,167
06073016614,06,073,016614,4115,1989,2126,2671,45,227,821,351
06073016615,06,073,016615,4278,1594,2684,2277,216,288,1213,284
06073016616,06,073,016616,4452,2178,2274,2699,137,236,1004,376
06073016617,06,073,016617,3550,1657,1893,2013,88,221,950,278
06073016618,06,073,016618,3947,1876,2071,2531,122,180,749,365
06073016619,06,073,016619,4576,2155,2421,2739,127,373,923,414
06073016620,06,073,016620,2664,1364,1300,1731,31,91,571,240
06073016621,06,073,016621,4386,2209,2177,2891,24,416,681,374
06073016703,06,073,016703,2750,1354,1396,1625,50,117,764,194
06073016704,06,073,016704,7174,3427,3747,4506,175,376,1563,554
06073016705,06,073,016705,4629,2258,2371,2664,184,116,1277,388
06073016706,06,073,016706,2966,1500,1466,2016,34,73,612,231
06073016804,06,073,016804,7727,3802,3925,4173,282,198,2406,668
06073016806,06,073,016806,4462,2130,2332,2512,89,113,1463,285
06073016807,06,073,016807,7707,3754,3953,4858,187,216,1882,564
06073016809,06,073,016809,6056,3009,3047,3623,148,240,1603,442
06073016810,06,073,016810,2733,1376,1357,1919,17,73,511,213
06073016811,06,073,016811,4677,2344,2333,3161,35,126,1068,287
06073016812,06,073,016812,3463,1721,1742,2609,25,44,614,171
06073016813,06,073,016813,3441,1634,1807,2620,32,62,522,205
06073016901,06,073,016901,7217,3604,3613,5023,305,132,1287,470
06073016902,06,073,016902,2562,1312,1250,1337,18,33,485,689
06073017006,06,073,017006,2924,1422,1502,2169,15,250,288,202
06073017009,06,073,017009,4482,2192,2290,2472,52,504,1126,328
06073017010,06,073,017010,3110,1545,1565,1842,44,400,530,294
06073017014,06,073,017014,2493,961,1532,1999,30,217,168,79
06073017018,06,073,017018,3727,1744,1983,1462,102,1166,672,325
06073017020,06,073,017020,3986,1947,2039,2845,33,375,448,285
06073017021,06,073,017021,3182,1596,1586,2393,29,249,276,235
06073017022,06,073,017022,5665,2753,2912,3381,164,898,691,531
06073017031,06,073,017031,4003,1924,2079,2141,91,807,623,341
06073017033,06,073,017033,5608,2788,2820,2414,95,2017,577,505
06073017034,06,073,017034,4893,2454,2439,2504,142,1050,768,429
06073017035,06,073,017035,3319,1547,1772,1408,205,918,500,288
06073017036,06,073,017036,3352,1620,1732,1456,123,1067,427,279
06073017037,06,073,017037,5876,2955,2921,2672,115,1952,693,444
06073017039,06,073,017039,6915,3381,3534,3084,164,2360,814,493
06073017040,06,073,017040,4277,2133,2144,2311,55,760,804,347
06073017041,06,073,017041,6111,3051,3060,3386,110,859,1270,486
06073017043,06,073,017043,5891,2882,3009,2248,161,2370,654,458
06073017044,06,073,017044,5638,2752,2886,2439,81,2325,414,379
06073017045,06,073,017045,2703,1337,1366,1289,45,933,236,200
06073017046,06,073,017046,3727,1845,1882,2118,43,991,341,234
06073017047,06,073,017047,3996,1946,2050,2681,42,617,353,303
06073017048,06,073,017048,6627,3247,3380,2791,151,1170,2032,483
06073017049,06,073,017049,3033,1469,1564,1652,53,386,732,210
06073017050,06,073,017050,3011,1458,1553,1498,40,625,652,196
06073017051,06,073,017051,4669,2212,2457,2671,91,1099,515,293
06073017052,06,073,017052,5137,2474,2663,2465,104,1562,682,324
06073017053,06,073,017053,3406,1722,1684,2510,23,286,326,261
06073017054,06,073,017054,5654,2707,2947,3841,70,710,648,385
06073017055,06,073,017055,5125,2517,2608,2282,83,1923,473,364
06073017056,06,073,017056,4426,2142,2284,2142,154,1143,608,379
06073017057,06,073,017057,3763,1799,1964,2423,46,575,442,277
06073017058,06,073,017058,4048,1873,2175,2084,149,943,541,331
06073017059,06,073,017059,3609,1575,2034,2769,32,319,284,205
06073017060,06,073,017060,2728,1256,1472,2003,36,332,197,160
06073017061,06,073,017061,3838,1846,1992,2824,21,467,316,210
06073017062,06,073,017062,5489,2687,2802,3500,70,1039,546,334
06073017063,06,073,017063,4659,2198,2461,2665,73,1067,535,319
06073017064,06,073,017064,7844,3877,3967,2205,95,4487,550,507
06073017065,06,073,017065,9344,4517,4827,4352,141,3255,838,758
06073017066,06,073,017066,5989,2937,3052,3384,100,1453,582,470
06073017067,06,073,017067,3213,1593,1620,1553,51,1099,309,201
06073017068,06,073,017068,4778,2360,2418,1999,122,1819,498,340
06073017069,06,073,017069,2544,1284,1260,1338,42,709,248,207
06037187200,06,037,187200,2801,1402,1399,521,43,386,1781,70
06037186404,06,037,186404,2266,1139,1127,385,28,246,1552,55
06037187101,06,037,187101,3011,1473,1538,1013,31,652,1165,150
06037187102,06,037,187102,4083,1950,2133,913,65,829,2136,140
06037187300,06,037,187300,3456,1744,1712,1833,80,675,662,206
06037188100,06,037,188100,4070,2042,2028,1415,98,422,1980,155
06037188201,06,037,188201,3378,1652,1726,2067,141,326,579,265
06037188202,06,037,188202,2460,1237,1223,1615,77,343,269,156
06037188300,06,037,188300,3271,1631,1640,1386,37,801,870,177
06037189101,06,037,189101,2589,1255,1334,1707,60,267,383,172
06037189102,06,037,189102,3316,1622,1694,2293,82,289,457,195
06037189201,06,037,189201,3256,1516,1740,2133,140,313,525,145
06037189202,06,037,189202,2775,1394,1381,1955,37,290,311,182
06037131801,06,037,131801,3104,1468,1636,625,102,408,1864,105
06037131701,06,037,131701,4794,2287,2507,1216,295,1001,2062,220
06037131702,06,037,131702,3602,1796,1806,865,183,455,1974,125
06037131802,06,037,131802,2552,1248,1304,723,80,326,1350,73
06037131900,06,037,131900,4382,2148,2234,1537,120,495,2059,171
06037132001,06,037,132001,3335,1608,1727,1575,146,279,1144,191
06037132002,06,037,132002,3193,1563,1630,1370,76,263,1327,157
06037132101,06,037,132101,4330,2152,2178,1295,229,452,2150,204
06037132102,06,037,132102,5618,2793,2825,1714,335,595,2737,237
06037132301,06,037,132301,3577,1718,1859,893,139,520,1867,158
06037132302,06,037,132302,3005,1524,1481,723,73,212,1896,101
06037132501,06,037,132501,4357,2062,2295,1382,164,476,2173,162
06037132502,06,037,132502,4252,1969,2283,1527,143,553,1811,218
06037132700,06,037,132700,5038,2476,2562,1444,147,356,2929,162
06037132900,06,037,132900,3538,1734,1804,2078,106,282,857,215
06037133000,06,037,133000,4424,2167,2257,1098,186,506,2439,195
06037133101,06,037,133101,2091,1053,1038,1071,84,178,633,125
06037189300,06,037,189300,3216,1643,1573,2263,77,399,275,202
06037189400,06,037,189400,3575,1830,1745,2695,97,189,336,258
06037189501,06,037,189501,2183,1074,1109,1591,76,128,252,136
06037189502,06,037,189502,2251,1171,1080,1428,126,152,399,146
06037189600,06,037,189600,3738,2071,1667,2435,211,257,596,239
06037189702,06,037,189702,2389,1242,1147,1649,105,183,278,174
06037189703,06,037,189703,2259,1199,1060,1418,154,182,326,179
06037189704,06,037,189704,2786,1411,1375,1780,163,271,356,216
06037189801,06,037,189801,2302,1248,1054,1637,95,115,311,144
06037189802,06,037,189802,2005,1041,964,1397,121,113,238,136
06037189903,06,037,189903,2228,1206,1022,1539,135,174,249,131
06037189904,06,037,189904,2502,1298,1204,1582,130,205,365,220
06037189905,06,037,189905,2462,1296,1166,1680,128,134,368,152
06037189906,06,037,189906,2746,1390,1356,1791,185,228,344,198
06037189907,06,037,189907,2434,1232,1202,1667,145,161,300,161
06037190101,06,037,190101,1832,1069,763,1002,168,150,368,144
06037190102,06,037,190102,2737,1478,1259,1442,185,223,645,242
06037190201,06,037,190201,2872,1437,1435,1235,341,128,877,291
06037190202,06,037,190202,3568,1960,1608,1854,369,354,697,294
06037190302,06,037,190302,2283,1181,1102,1313,172,190,447,161
06037190303,06,037,190303,2470,1257,1213,1308,142,250,647,123
06037190401,06,037,190401,2857,1395,1462,1690,119,286,610,152
06037190402,06,037,190402,2388,1161,1227,1343,89,339,508,109
06037408625,06,037,408625,4336,2118,2218,567,44,2087,1529,109
06037408505,06,037,408505,2711,1359,1352,354,31,1038,1216,72
06037408623,06,037,408623,3065,1505,1560,287,58,1717,930,73
06037408624,06,037,408624,3167,1485,1682,307,17,1949,820,74
06037408626,06,037,408626,4356,2112,2244,226,77,2773,1158,122
06037408627,06,037,408627,2818,1356,1462,295,35,1762,685,41
06037408628,06,037,408628,5146,2407,2739,420,62,3479,1071,114
06037408629,06,037,408629,3005,1387,1618,438,34,1706,745,82
06037408631,06,037,408631,5023,2459,2564,418,27,1902,2574,102
06037408703,06,037,408703,6069,2991,3078,415,60,4956,480,158
06037408705,06,037,408705,5355,2595,2760,507,46,3291,1387,124
06037408707,06,037,408707,6542,3171,3371,628,109,4803,850,152
06037408722,06,037,408722,4385,2145,2240,419,22,2642,1204,98
06037408724,06,037,408724,5486,2704,2782,184,157,1899,3162,84
06037408725,06,037,408725,5940,2910,3030,438,90,3598,1682,132
06037408800,06,037,408800,4795,2393,2402,688,304,508,3100,195
06037408900,06,037,408900,5821,2559,3262,2908,117,439,2117,240
06037409000,06,037,409000,7033,3507,3526,789,361,691,4997,195
06037409100,06,037,409100,5239,2529,2710,331,25,1216,3569,98
06019006502,06,019,006502,4489,2250,2239,222,11,33,4185,38
06019006410,06,019,006410,2441,1328,1113,1591,38,65,521,226
06019006411,06,019,006411,3969,2021,1948,2727,30,97,836,279
06037133102,06,037,133102,3376,1520,1856,1491,167,349,1197,172
06037134001,06,037,134001,3708,1929,1779,327,90,410,2827,54
06037134002,06,037,134002,3483,1792,1691,637,177,555,1996,118
06037134101,06,037,134101,4991,2442,2549,1159,201,1296,2171,164
06037134103,06,037,134103,4294,2125,2169,1209,142,827,1965,151
06037134104,06,037,134104,4429,2243,2186,820,247,1244,1917,201
06037134201,06,037,134201,4271,2125,2146,1028,127,646,2296,174
06037134302,06,037,134302,3746,1818,1928,1638,128,714,1000,266
06037134303,06,037,134303,5166,2515,2651,1938,168,884,1895,281
06037134304,06,037,134304,3001,1455,1546,1069,130,674,973,155
06037134305,06,037,134305,3769,1900,1869,272,132,264,3024,77
06037134306,06,037,134306,3553,1706,1847,754,224,624,1785,166
06037134421,06,037,134421,3851,1863,1988,2604,82,491,433,241
06037134422,06,037,134422,4959,2433,2526,2613,210,970,894,272
06037134423,06,037,134423,3338,1584,1754,1954,97,515,565,207
06037134424,06,037,134424,2862,1400,1462,1890,74,540,243,115
06037134520,06,037,134520,5601,2919,2682,750,189,497,3958,207
06037134521,06,037,134521,2972,1618,1354,115,56,132,2627,42
06037134522,06,037,134522,4015,2038,1977,529,140,364,2869,113
06037134710,06,037,134710,5183,2623,2560,668,190,559,3593,173
06037134720,06,037,134720,5011,2425,2586,1053,250,950,2553,205
06067004702,06,067,004702,5050,2450,2600,639,955,1145,2044,267
06067004801,06,067,004801,6041,2966,3075,568,830,2808,1454,381
06067004802,06,067,004802,4958,2403,2555,706,536,1564,1645,507
06067004904,06,067,004904,6468,3281,3187,1254,872,1319,2557,466
06067004906,06,067,004906,3279,1536,1743,333,665,883,1019,379
06067004907,06,067,004907,2523,1129,1394,167,1190,449,462,255
06067004908,06,067,004908,4740,2321,2419,380,666,1633,1508,553
06067004909,06,067,004909,2892,1398,1494,350,673,551,1105,213
06067004910,06,067,004910,4103,2057,2046,430,496,834,2018,325
06067005002,06,067,005002,7436,3554,3882,960,1390,1759,2662,665
06067005003,06,067,005003,5240,2571,2669,770,659,1937,1516,358
06067005004,06,067,005004,3703,1847,1856,384,467,1391,1164,297
06067005101,06,067,005101,4879,2409,2470,771,584,1381,1723,420
06067005102,06,067,005102,4632,2251,2381,1326,460,1190,1287,369
06067005201,06,067,005201,4645,2500,2145,1952,308,522,1458,405
06067005202,06,067,005202,3513,1716,1797,1880,158,299,886,290
06067005204,06,067,005204,4900,2360,2540,2716,282,333,1110,459
06067005205,06,067,005205,3096,1424,1672,1183,348,380,871,314
06067005301,06,067,005301,5508,2718,2790,2275,971,318,1189,755
06067005402,06,067,005402,3272,1504,1768,1449,419,445,704,255
06067005403,06,067,005403,2234,924,1310,1623,29,223,265,94
06067005404,06,067,005404,6080,2862,3218,4021,252,533,851,423
06067005502,06,067,005502,6031,3055,2976,1470,786,737,2399,639
06067005505,06,067,005505,5619,2727,2892,1993,656,925,1450,595
06067005506,06,067,005506,3410,1671,1739,970,529,446,1088,377
06067005508,06,067,005508,3491,1603,1888,1862,375,313,663,278
06067005509,06,067,005509,2008,986,1022,609,519,221,518,141
06067005510,06,067,005510,5238,2466,2772,1942,953,551,1303,489
06067005601,06,067,005601,6136,2888,3248,2732,501,1169,961,773
06067004011,06,067,004011,3185,1503,1682,879,338,1374,362,232
06067004012,06,067,004012,3338,1569,1769,1060,383,1107,505,283
06067004013,06,067,004013,3580,1723,1857,1158,379,944,753,346
06067004014,06,067,004014,2708,1220,1488,743,461,494,707,303
06067004015,06,067,004015,4254,2031,2223,1408,443,1278,777,348
06067004016,06,067,004016,2108,1034,1074,903,138,562,324,181
06067004017,06,067,004017,2813,1304,1509,864,288,884,487,290
06067004018,06,067,004018,2441,1171,1270,587,493,729,401,231
06067004019,06,067,004019,2996,1369,1627,853,338,922,603,280
06067004020,06,067,004020,2135,932,1203,745,435,421,354,180
06067004100,06,067,004100,5459,2734,2725,713,869,1450,1919,508
06067004201,06,067,004201,5564,2767,2797,724,1139,875,2312,514
06067004202,06,067,004202,5774,2795,2979,612,1073,1240,2341,508
06067004203,06,067,004203,5889,2806,3083,453,1168,1549,1969,750
06067004301,06,067,004301,4919,2425,2494,463,932,1463,1623,438
06067004302,06,067,004302,4730,2337,2393,311,735,1748,1368,568
06067004401,06,067,004401,4431,2202,2229,907,610,589,1878,447
06067004402,06,067,004402,4343,2167,2176,560,603,755,2173,252
06037430003,06,037,430003,4553,2167,2386,1707,166,1044,1421,215
06037430004,06,037,430004,3692,1698,1994,996,250,785,1499,162
06037430005,06,037,430005,3835,1816,2019,761,204,1063,1689,118
06037430101,06,037,430101,5011,2274,2737,1007,371,975,2486,172
06037430102,06,037,430102,4636,2218,2418,421,135,640,3341,99
06037430200,06,037,430200,1264,559,705,636,17,362,197,52
06037430301,06,037,430301,4406,2151,2255,2617,77,597,865,250
06037430302,06,037,430302,5831,2724,3107,3084,161,739,1477,370
06037430400,06,037,430400,4393,2160,2233,1063,23,2685,445,177
06037430501,06,037,430501,4154,1968,2186,2674,40,544,631,265
06037430502,06,037,430502,7114,3291,3823,4372,113,864,1292,473
06037430600,06,037,430600,4435,2144,2291,1198,22,2632,451,132
06037430701,06,037,430701,5045,2446,2599,1234,104,2673,831,203
06037430721,06,037,430721,3536,1687,1849,760,73,2109,481,113
06037430723,06,037,430723,4643,2195,2448,690,135,2736,928,154
06037430724,06,037,430724,5252,2469,2783,839,117,3283,793,220
06037430801,06,037,430801,6778,3236,3542,779,124,4595,1098,182
06037430802,06,037,430802,4248,2026,2222,675,54,2898,499,122
06067003400,06,067,003400,4335,2048,2287,1774,486,646,1081,348
06067003203,06,067,003203,3149,1609,1540,196,257,1530,964,202
06067003204,06,067,003204,5553,2838,2715,525,415,2098,2210,305
06067003300,06,067,003300,4256,2051,2205,2344,84,739,735,354
06067003501,06,067,003501,2760,1313,1447,1258,164,319,742,277
06067003502,06,067,003502,3034,1432,1602,1101,102,638,980,213
06067003600,06,067,003600,2728,1396,1332,777,141,258,1367,185
06067003700,06,067,003700,4611,2348,2263,705,566,591,2408,341
06067003800,06,067,003800,5348,2645,2703,892,1061,887,1989,519
06067003900,06,067,003900,3598,1706,1892,1676,242,621,730,329
06067004005,06,067,004005,4418,2067,2351,1708,577,956,800,377
06067004006,06,067,004006,5175,2484,2691,1551,842,1123,1090,569
06067004008,06,067,004008,3665,1737,1928,1305,304,997,727,332
06019006501,06,019,006501,6295,3097,3198,338,17,50,5819,71
06019006602,06,019,006602,5912,2878,3034,478,18,99,5218,99
06019006603,06,019,006603,2179,1068,1111,545,19,46,1493,76
06019006605,06,019,006605,1723,847,876,291,7,40,1345,40
06019006606,06,019,006606,5579,2814,2765,126,2,100,5295,56
06019006700,06,019,006700,7141,3478,3663,1948,13,224,4709,247
06019006802,06,019,006802,3666,1913,1753,373,4,49,3184,56
06019006900,06,019,006900,2789,1409,1380,353,14,159,2228,35
06019007002,06,019,007002,4831,2376,2455,607,25,34,4019,146
06019007003,06,019,007003,8006,3962,4044,846,60,431,6510,159
06019007004,06,019,007004,6042,2897,3145,1211,37,431,4143,220
06019007101,06,019,007101,6262,3176,3086,260,38,255,5612,97
06019007102,06,019,007102,1670,855,815,201,15,21,1387,46
06019007202,06,019,007202,5292,2576,2716,1705,24,134,3206,223
06019007203,06,019,007203,1871,920,951,1181,6,78,499,107
06019007204,06,019,007204,6433,3062,3371,2914,19,236,2977,287
06019007300,06,019,007300,4422,2291,2131,1131,16,393,2690,192
06019007400,06,019,007400,3213,1681,1532,845,22,16,2265,65
06019007500,06,019,007500,5393,2733,2660,1102,27,309,3810,145
06019007600,06,019,007600,4594,2420,2174,842,30,203,3430,89
06019007700,06,019,007700,5691,2893,2798,1130,56,24,4321,160
06019007801,06,019,007801,2474,1258,1216,71,0,12,2361,30
06019007802,06,019,007802,4902,2501,2401,133,29,43,4675,22
06019007903,06,019,007903,7077,5818,1259,1879,382,112,4521,183
06019008000,06,019,008000,4918,2440,2478,1611,141,78,2910,178
06019008100,06,019,008100,6518,3210,3308,1465,146,190,4497,220
06019008200,06,019,008200,6506,3289,3217,366,39,13,6012,76
06019008301,06,019,008301,5828,3025,2803,202,5,7,5576,38
06019008303,06,019,008303,4052,2077,1975,54,0,3,3939,56
06019008304,06,019,008304,4387,2789,1598,223,195,35,3874,60
06019008402,06,019,008402,1047,548,499,282,12,2,731,20
06019008403,06,019,008403,1805,921,884,245,1,7,1534,18
06019008404,06,019,008404,3638,1780,1858,145,20,8,3441,24
06019008405,06,019,008405,3121,1662,1459,165,12,1,2917,26
06037670102,06,037,670102,4041,1957,2084,1217,235,811,1473,305
06037670003,06,037,670003,6163,3004,3159,2361,173,990,2225,414
06037670101,06,037,670101,3394,1536,1858,1172,498,439,1064,221
06037670201,06,037,670201,4050,1952,2098,2419,57,876,409,289
06037670202,06,037,670202,2626,1308,1318,1573,17,610,218,208
06037670324,06,037,670324,5160,2426,2734,3671,39,717,385,348
06037670326,06,037,670326,3702,1809,1893,2104,51,1019,273,255
06037670328,06,037,670328,4485,2195,2290,2769,76,977,345,318
06037670405,06,037,670405,2957,1368,1589,1404,46,1175,146,186
06037670406,06,037,670406,1857,890,967,728,28,911,88,102
06037670407,06,037,670407,5913,2768,3145,2123,168,2763,471,388
06067005605,06,067,005605,3758,1817,1941,1501,377,491,951,438
06067005606,06,067,005606,4461,2132,2329,2516,275,342,943,385
06067005701,06,067,005701,3175,1483,1692,2241,78,211,401,244
06067005702,06,067,005702,4887,2387,2500,3755,53,242,478,359
06067005801,06,067,005801,5335,2507,2828,3658,212,321,723,421
06067005803,06,067,005803,3731,1822,1909,2737,34,350,369,241
06067005804,06,067,005804,2659,1260,1399,1986,35,262,239,137
06067005901,06,067,005901,6722,3025,3697,4470,211,425,950,666
06067005903,06,067,005903,2996,1461,1535,1387,323,560,435,291
06067005904,06,067,005904,5348,2611,2737,3279,351,333,795,590
06067006002,06,067,006002,5309,2511,2798,2772,391,651,841,654
06073008370,06,073,008370,4080,1894,2186,2302,36,1112,335,295
06073008367,06,073,008367,3491,1654,1837,1405,75,1273,474,264
06073008368,06,073,008368,6580,3261,3319,2659,81,2955,423,462
06073008369,06,073,008369,3151,1543,1608,1583,57,886,434,191
06073008371,06,073,008371,4434,2175,2259,2287,88,1297,463,299
06073008372,06,073,008372,4260,2105,2155,2164,21,1338,412,325
06073008373,06,073,008373,3317,1637,1680,1703,41,1040,276,257
06073008374,06,073,008374,4298,2128,2170,1802,15,1820,330,331
06073008375,06,073,008375,4318,2228,2090,1792,77,1686,518,245
06073008376,06,073,008376,5686,2917,2769,2395,96,2115,735,345
06073008377,06,073,008377,2608,1258,1350,1098,32,1054,277,147
06073008378,06,073,008378,1024,507,517,361,16,509,92,46
06073008379,06,073,008379,4287,2145,2142,1544,86,2109,334,214
06073008380,06,073,008380,7165,3705,3460,2004,433,3095,1064,569
06073008381,06,073,008381,2722,1389,1333,751,89,1323,349,210
06073008501,06,073,008501,5271,2650,2621,3460,63,269,1065,414
06073008502,06,073,008502,6218,3099,3119,3419,84,598,1685,432
06073008503,06,073,008503,6869,3441,3428,4263,74,497,1517,518
06073008504,06,073,008504,6150,3124,3026,3648,61,474,1473,494
06073008505,06,073,008505,5657,2879,2778,2779,113,837,1462,466
06073008506,06,073,008506,3981,2000,1981,1986,66,635,1007,287
06073008507,06,073,008507,7520,3765,3755,3429,266,1259,1997,569
06073008509,06,073,008509,6949,3328,3621,3435,538,1114,1311,551
06073008510,06,073,008510,6912,3442,3470,2940,330,1419,1701,522
06073008511,06,073,008511,5480,2880,2600,2032,277,1556,1162,453
06073008512,06,073,008512,4386,2152,2234,2951,80,316,700,339
06073008513,06,073,008513,2798,1366,1432,1873,33,243,413,236
06073008600,06,073,008600,6535,3243,3292,1282,299,1421,3248,285
06073008701,06,073,008701,3353,1692,1661,1479,231,585,708,350
06073008702,06,073,008702,4750,2346,2404,1900,402,682,1362,404
06073008800,06,073,008800,6128,3040,3088,1122,348,2487,1883,288
06073008901,06,073,008901,5036,2512,2524,2331,220,713,1428,344
06073008902,06,073,008902,2601,1302,1299,1465,124,255,553,204
06073009000,06,073,009000,3746,1829,1917,1185,190,537,1669,165
06073009101,06,073,009101,5652,2844,2808,3826,82,328,954,462
06073009102,06,073,009102,3529,1794,1735,1799,126,352,920,332
06073009103,06,073,009103,3850,1949,1901,2746,53,204,559,288
06073009104,06,073,009104,2886,1433,1453,2160,28,113,402,183
06073009107,06,073,009107,5739,2882,2857,2985,266,825,1209,454
06073009108,06,073,009108,1943,1007,936,1248,22,111,405,157
06073009109,06,073,009109,4033,1966,2067,1918,171,1114,759,71
