GEOID,state,county,tract,total_pop,male,female,white_non_hispanic,black_non_hispanic,asian_non_hispanic,hispanic,other
08031003402,08,031,003402,4860,2399,2461,4199,20,122,258,261
08031003502,08,031,003502,2727,1386,1341,337,68,2,2246,74
08031003601,08,031,003601,4236,2118,2118,1813,431,53,1718,221
08031003602,08,031,003602,4337,2213,2124,1427,874,58,1726,252
08031003603,08,031,003603,3583,1725,1858,1798,921,62,573,229
08031003701,08,031,003701,3746,1755,1991,2809,264,85,374,214
08031003702,08,031,003702,4759,2350,2409,3660,197,120,472,310
08031003703,08,031,003703,3276,1604,1672,2516,101,109,318,232
08031003801,08,031,003801,3666,1671,1995,3075,54,129,252,156
08031003802,08,031,003802,3970,1847,2123,3242,100,148,318,162
08031003901,08,031,003901,5266,2475,2791,4435,58,176,380,217
08031003902,08,031,003902,4606,2266,2340,3749,30,143,398,286
08031004002,08,031,004002,3448,1657,1791,3001,26,89,162,170
08031004003,08,031,004003,4408,2140,2268,3416,103,119,521,249
08031004004,08,031,004004,1968,937,1031,1563,60,61,177,107
08031004005,08,031,004005,3751,1802,1949,2797,101,218,423,212
08031004006,08,031,004006,5373,2672,2701,4286,94,371,379,243
08031004101,08,031,004101,4802,2333,2469,1421,1730,74,1274,303
08031004102,08,031,004102,4081,1977,2104,1188,1464,32,1130,267
08031004103,08,031,004103,5494,2605,2889,3502,977,104,562,349
08031004104,08,031,004104,4519,2172,2347,2205,1162,73,734,345
08031004108,08,031,004108,7604,3662,3942,5651,316,360,718,559
08031004109,08,031,004109,3284,1627,1657,2154,135,279,426,290
08031004110,08,031,004110,5541,2661,2880,3515,592,181,869,384
08031004111,08,031,004111,6848,3314,3534,4396,443,548,947,514
08031004112,08,031,004112,6127,2835,3292,4236,465,289,756,381
08031004113,08,031,004113,1756,909,847,1289,68,91,207,101
08031004201,08,031,004201,4906,2381,2525,3982,156,135,357,276
08031004202,08,031,004202,4467,2116,2351,3211,399,101,476,280
08059010303,08,059,010303,5634,2773,2861,4605,61,74,576,318
08059010211,08,059,010211,3214,1515,1699,2279,76,57,622,180
08059010212,08,059,010212,4512,2273,2239,3095,82,56,986,293
08059010213,08,059,010213,4751,2441,2310,3151,48,93,1231,228
08059010304,08,059,010304,2764,1338,1426,2189,24,40,349,162
08059010305,08,059,010305,3565,1808,1757,2608,40,50,636,231
08059010306,08,059,010306,2714,1363,1351,2091,29,43,362,189
08059010307,08,059,010307,4656,2238,2418,3392,66,53,882,263
08059010308,08,059,010308,6507,3280,3227,5201,49,132,793,332
08059010402,08,059,010402,6187,2881,3306,4012,84,126,1537,428
08059010403,08,059,010403,5434,2793,2641,3464,95,122,1394,359
08059010405,08,059,010405,2715,1310,1405,1867,61,50,571,166
08059010406,08,059,010406,3080,1620,1460,1505,31,43,1362,139
08059010502,08,059,010502,5436,2661,2775,3891,59,89,1089,308
08059010503,08,059,010503,4806,2351,2455,3659,44,121,725,257
08059010504,08,059,010504,3003,1479,1524,2556,9,60,248,130
08059010603,08,059,010603,3607,1689,1918,2477,65,78,794,193
08059010604,08,059,010604,2497,1231,1266,1586,32,65,673,141
08059010701,08,059,010701,4159,1961,2198,3037,50,71,794,207
08059010702,08,059,010702,5187,2583,2604,2735,121,85,1973,273
08059010801,08,059,010801,2512,1208,1304,2073,18,30,259,132
08059010901,08,059,010901,5207,2640,2567,3910,123,95,712,367
08059012051,08,059,012051,3616,1754,1862,3103,29,62,275,147
08059012048,08,059,012048,2479,1140,1339,1975,4,49,310,141
08059012049,08,059,012049,3840,1918,1922,3070,22,183,378,187
08059012050,08,059,012050,4127,2002,2125,3040,45,407,442,193
08059012052,08,059,012052,5558,2825,2733,4316,68,102,728,344
08059012053,08,059,012053,3877,1954,1923,3087,39,71,451,229
08059012054,08,059,012054,4139,1987,2152,3364,17,143,417,198
08059012055,08,059,012055,3877,1892,1985,3130,24,101,440,182
08059012057,08,059,012057,5783,2821,2962,4616,37,173,655,302
08059012058,08,059,012058,3955,2038,1917,3480,11,41,186,237
08059012059,08,059,012059,3428,1739,1689,2730,21,62,417,198
08059012060,08,059,012060,3350,1645,1705,2559,39,43,433,276
08059015800,08,059,015800,4384,2149,2235,3192,65,200,675,252
08059015900,08,059,015900,3477,1721,1756,2120,116,181,881,179
08059060300,08,059,060300,4512,2264,2248,3162,26,479,593,252
08059060400,08,059,060400,5420,2759,2661,3816,69,313,891,331
08059060501,08,059,060501,10399,5157,5242,8234,71,470,1070,554
08059980000,08,059,980000,0,0,0,0,0,0,0,0
08059980400,08,059,980400,1109,1086,23,717,100,14,172,106
08059980700,08,059,980700,0,0,0,0,0,0,0,0
08059980800,08,059,980800,17,8,9,8,0,0,2,7
08061960100,08,061,960100,1446,712,734,1247,3,9,104,83
08063962100,08,063,962100,4478,2246,2232,3089,10,24,1136,219
08063962400,08,063,962400,2609,1325,1284,2217,11,6,273,102
08065961701,08,065,961701,2024,1101,923,1259,7,19,618,121
08065961702,08,065,961702,3257,1756,1501,2211,12,26,827,181
08065961900,08,065,961900,2155,1142,1013,823,12,18,1217,85
08067940300,08,067,940300,5385,2721,2664,2843,6,17,1123,1396
08067940400,08,067,940400,5485,2795,2690,4304,11,19,687,464
08067970601,08,067,970601,3877,1944,1933,3224,8,14,368,263
08067970602,08,067,970602,6340,3219,3121,5064,14,33,733,496
08067970701,08,067,970701,4560,2365,2195,3840,6,38,353,323
08067970703,08,067,970703,6766,3340,3426,5245,21,61,908,531
08031004302,08,031,004302,2699,1319,1380,2137,75,63,275,149
08031004303,08,031,004303,4341,2112,2229,3741,33,105,194,268
08031004306,08,031,004306,6092,2948,3144,4408,461,150,701,372
08031004307,08,031,004307,1988,977,1011,1376,130,46,292,144
08031004308,08,031,004308,4132,2067,2065,2941,232,153,551,255
08031004309,08,031,004309,3633,1761,1872,2798,183,82,348,222
08031004310,08,031,004310,2347,1131,1216,1821,94,73,224,135
08059010902,08,059,010902,3165,1597,1568,1925,106,112,780,242
08059011000,08,059,011000,5707,2865,2842,3915,112,105,1201,374
08059011101,08,059,011101,3380,1729,1651,2202,88,91,763,236
08059011102,08,059,011102,3242,1669,1573,1565,152,50,1250,225
08059011202,08,059,011202,5424,2514,2910,4070,60,79,940,275
08059011300,08,059,011300,3011,1474,1537,2135,20,53,639,164
08059011401,08,059,011401,2753,1428,1325,1297,108,60,1133,155
08059011402,08,059,011402,3906,2014,1892,2109,118,73,1349,257
08059011551,08,059,011551,4054,1981,2073,2335,180,68,1245,226
08059011552,08,059,011552,2962,1594,1368,1436,105,53,1146,222
08059011601,08,059,011601,3728,1885,1843,1623,67,77,1797,164
08059011602,08,059,011602,4245,2102,2143,1972,84,128,1871,190
08059011701,08,059,011701,4653,2266,2387,3299,45,167,946,196
08059011702,08,059,011702,5730,2790,2940,3759,43,345,1337,246
08059011708,08,059,011708,4199,2090,2109,3151,28,81,666,273
08059011709,08,059,011709,3449,1732,1717,2436,24,110,685,194
08059011710,08,059,011710,4113,2046,2067,2928,55,141,749,240
08059011711,08,059,011711,4281,2132,2149,3136,71,141,683,250
08059011712,08,059,011712,4188,2067,2121,3417,23,80,427,241
08067970705,08,067,970705,2702,1361,1341,2192,6,9,341,154
08067970706,08,067,970706,1321,678,643,1168,3,6,64,80
08067970800,08,067,970800,7368,3746,3622,5531,36,80,925,796
08067970900,08,067,970900,4175,2144,2031,3266,17,39,465,388
08067971000,08,067,971000,3217,1636,1581,2535,10,24,361,287
08101000902,08,101,000902,6075,2943,3132,2546,100,56,3107,266
08101000500,08,101,000500,2321,1159,1162,1243,60,23,850,145
08101000600,08,101,000600,2089,1075,1014,800,53,9,1092,135
08101000800,08,101,000800,3156,1616,1540,1029,61,11,1925,130
08101000903,08,101,000903,226,121,105,93,24,9,62,38
08101000904,08,101,000904,4410,2052,2358,2214,63,40,1911,182
08101000905,08,101,000905,2441,1253,1188,1033,83,62,1147,116
08101001000,08,101,001000,4768,2309,2459,1319,97,16,3093,243
08101001100,08,101,001100,2822,1379,1443,760,41,1,1890,130
08101001200,08,101,001200,2169,1103,1066,467,28,5,1586,83
08101001400,08,101,001400,1461,698,763,682,38,5,666,70
08101001500,08,101,001500,2188,1055,1133,1274,29,9,761,115
08101001600,08,101,001600,1753,823,930,1146,13,18,506,70
08101001700,08,101,001700,4457,2136,2321,2394,96,28,1783,156
08101001800,08,101,001800,2308,1126,1182,1186,34,11,967,110
08101001900,08,101,001900,1423,711,712,685,16,9,618,95
08101002000,08,101,002000,3071,1542,1529,1034,93,17,1768,159
08101002100,08,101,002100,1517,750,767,420,43,7,945,102
08101002200,08,101,002200,1668,827,841,548,29,10,979,102
08101002300,08,101,002300,3802,1947,1855,1448,93,30,2064,167
08101002400,08,101,002400,1937,972,965,774,41,14,999,109
08101002500,08,101,002500,2777,1370,1407,1117,66,11,1417,166
08101002600,08,101,002600,3921,1815,2106,1349,120,4,2290,158
08101002700,08,101,002700,5699,2703,2996,2295,113,16,3032,243
08101002801,08,101,002801,5366,2554,2812,2149,95,12,2924,186
08101002802,08,101,002802,3732,1782,1950,2001,75,17,1482,157
08101002804,08,101,002804,4626,2296,2330,3787,18,21,555,245
08101002806,08,101,002806,3885,1994,1891,2595,41,29,1088,132
08101002807,08,101,002807,4833,2308,2525,2348,59,68,2162,196
08101002808,08,101,002808,3044,1514,1530,1660,35,36,1210,103
08101002901,08,101,002901,3395,1611,1784,1318,55,38,1828,156
08101002906,08,101,002906,4643,2356,2287,3453,31,59,876,224
08101002911,08,101,002911,3067,1545,1522,2167,16,39,669,176
08101002912,08,101,002912,1732,850,882,942,58,24,593,115
08101002913,08,101,002913,3553,1738,1815,2464,34,71,821,163
08101002914,08,101,002914,3412,1714,1698,2005,54,37,1133,183
08101002915,08,101,002915,2598,1302,1296,1591,25,25,814,143
08101002916,08,101,002916,3071,1526,1545,1979,30,25,830,207
08101002917,08,101,002917,3116,1549,1567,2062,16,41,827,170
08101002919,08,101,002919,4809,2333,2476,2283,121,115,2065,225
08101002920,08,101,002920,2966,1426,1540,1452,93,146,1120,155
08101002921,08,101,002921,3111,1585,1526,1951,56,33,879,192
08101002922,08,101,002922,3252,1686,1566,2311,45,37,669,190
08035014009,08,035,014009,4741,2384,2357,3311,90,476,564,300
08035014006,08,035,014006,7394,3723,3671,5637,95,602,640,420
08035014007,08,035,014007,3425,1715,1710,2073,145,594,410,203
08035014008,08,035,014008,11741,5730,6011,8397,184,1515,996,649
08035014010,08,035,014010,6009,3016,2993,4359,142,510,670,328
08035014011,08,035,014011,7059,3515,3544,4947,87,1122,537,366
08035014013,08,035,014013,11075,5571,5504,8976,146,271,1027,655
08035014014,08,035,014014,4916,2451,2465,3115,169,720,584,328
08035014015,08,035,014015,4074,2042,2032,2971,96,153,622,232
08035014016,08,035,014016,5719,2868,2851,4427,77,318,578,319
08035014017,08,035,014017,3287,1750,1537,2694,45,89,293,166
08035014107,08,035,014107,3812,1887,1925,3030,36,133,326,287
08035014108,08,035,014108,4823,2389,2434,3971,38,124,397,293
08035014109,08,035,014109,2920,1340,1580,2525,27,100,164,104
08035014110,08,035,014110,5341,2625,2716,4020,84,368,579,290
08035014112,08,035,014112,3811,1865,1946,3095,53,177,292,194
08035014113,08,035,014113,2953,1458,1495,2188,35,229,287,214
08035014114,08,035,014114,3370,1716,1654,2529,37,104,476,224
08035014115,08,035,014115,4075,2007,2068,3187,42,295,323,228
08035014116,08,035,014116,6184,3158,3026,3969,180,1058,632,345
08035014124,08,035,014124,5276,2660,2616,4156,77,174,562,307
08035014125,08,035,014125,5998,2939,3059,4548,89,426,562,373
08035014126,08,035,014126,1887,873,1014,1314,19,279,170,105
08035014127,08,035,014127,5437,2674,2763,4555,45,215,370,252
08035014128,08,035,014128,4581,2182,2399,3617,50,200,449,265
08035014129,08,035,014129,3604,1736,1868,2892,34,171,303,204
08035014130,08,035,014130,7352,3649,3703,5807,58,390,715,382
08035014131,08,035,014131,6142,2861,3281,5016,68,324,489,245
08035014132,08,035,014132,6161,3054,3107,4868,42,510,421,320
08035014133,08,035,014133,6300,3150,3150,5056,42,294,515,393
08035014134,08,035,014134,5849,2864,2985,4392,73,512,496,376
08035014135,08,035,014135,5818,2908,2910,4786,22,310,383,317
08035014138,08,035,014138,2961,1474,1487,1941,46,546,294,134
08035014139,08,035,014139,4142,1982,2160,3220,64,303,354,201
08035014140,08,035,014140,5433,2704,2729,4234,77,410,382,330
08035014141,08,035,014141,5447,2695,2752,4547,55,167,368,310
08035014142,08,035,014142,1884,941,943,1680,18,50,73,63
08035014143,08,035,014143,3153,1577,1576,2382,32,372,200,167
08035014144,08,035,014144,6089,3002,3087,4315,79,980,446,269
08035014123,08,035,014123,4012,2037,1975,3042,111,74,563,222
08041004403,08,041,004403,2204,1534,670,1073,355,68,481,227
08041004300,08,041,004300,6642,3437,3205,3885,532,164,1423,638
08041004402,08,041,004402,6641,5553,1088,3598,1118,236,1223,466
08041004404,08,041,004404,3277,1646,1631,1844,287,134,655,357
08041004405,08,041,004405,3663,1885,1778,1955,359,42,924,383
08041004406,08,041,004406,2567,1303,1264,1186,305,66,746,264
08041004501,08,041,004501,5938,3391,2547,2729,545,91,2196,377
08041004502,08,041,004502,6921,3496,3425,3639,757,334,1481,710
08041004506,08,041,004506,4963,2467,2496,3017,346,93,991,516
08041004507,08,041,004507,3150,1579,1571,1821,305,62,635,327
08041004512,08,041,004512,2635,1295,1340,1473,221,51,616,274
08041004513,08,041,004513,3723,1844,1879,2149,302,58,896,318
08041004514,08,041,004514,6060,3056,3004,3326,557,132,1385,660
08041004515,08,041,004515,6520,3295,3225,3298,758,180,1553,731
08041004516,08,041,004516,3528,1731,1797,2206,206,48,804,264
08041004517,08,041,004517,5122,2550,2572,2984,391,81,1156,510
08041004518,08,041,004518,6598,3306,3292,3661,669,251,1283,734
08041004519,08,041,004519,5482,2783,2699,2872,544,179,1297,590
08041004520,08,041,004520,2360,1159,1201,1358,178,60,556,208
08041004601,08,041,004601,4324,2193,2131,3414,39,22,554,295
08041004602,08,041,004602,4669,2408,2261,3533,55,28,701,352
08041004603,08,041,004603,9811,4944,4867,5676,802,231,2145,957
08041004701,08,041,004701,4948,2443,2505,3535,198,123,659,433
08041004702,08,041,004702,2188,1103,1085,1559,77,37,351,164
08041004703,08,041,004703,6287,3054,3233,4513,249,132,879,514
08041004706,08,041,004706,5524,2745,2779,3825,223,264,817,395
08041004707,08,041,004707,3389,1663,1726,2385,146,100,513,245
08041004708,08,041,004708,5176,2529,2647,3559,286,172,748,411
08041004800,08,041,004800,4904,2462,2442,3232,224,83,970,395
08041004901,08,041,004901,3771,1885,1886,2434,164,51,816,306
08041004902,08,041,004902,5385,2640,2745,4067,180,156,614,368
08041005000,08,041,005000,5445,2751,2694,3117,410,116,1294,508
08014031403,08,014,031403,4617,2344,2273,3390,30,515,410,272
08014031401,08,014,031401,2199,977,1222,2106,4,30,28,31
08014031402,08,014,031402,2016,979,1037,1237,43,353,258,125
08014980100,08,014,980100,0,0,0,0,0,0,0,0
08014980200,08,014,980200,0,0,0,0,0,0,0,0
08014980300,08,014,980300,0,0,0,0,0,0,0,0
08015000100,08,015,000100,2555,1303,1252,2047,13,14,308,173
08015000200,08,015,000200,4854,2308,2546,4151,13,29,436,225
08015000300,08,015,000300,3341,1683,1658,2933,6,29,223,150
08015000402,08,015,000402,3771,2485,1286,2705,254,29,569,214
08015000403,08,015,000403,1674,848,826,1509,2,4,88,71
08015000404,08,015,000404,3281,1623,1658,2850,7,28,217,179
08017960600,08,017,960600,1748,874,874,1470,1,3,206,68
08019014701,08,019,014701,2565,1332,1233,2318,5,14,126,102
08019014702,08,019,014702,2494,1346,1148,2149,12,33,158,142
08019014800,08,019,014800,1694,879,815,1481,16,18,106,73
08019014900,08,019,014900,2644,1438,1206,2201,16,17,258,152
08021974800,08,021,974800,3357,1677,1680,1191,12,5,2085,64
08021974900,08,021,974900,4104,2049,2055,2274,2,16,1694,118
08023972600,08,023,972600,1754,896,858,828,23,33,747,123
08023972700,08,023,972700,1745,930,815,406,10,22,1241,66
08025969601,08,025,969601,2906,2356,550,1645,310,40,760,151
08025969602,08,025,969602,3016,2038,978,1793,200,29,848,146
08027970101,08,027,970101,2422,1205,1217,2188,3,14,85,132
08027970102,08,027,970102,2282,1148,1134,2024,7,8,93,150
08029964600,08,029,964600,4134,2054,2080,3586,8,14,282,244
08029964700,08,029,964700,4125,2017,2108,3539,6,15,366,199
08029964800,08,029,964800,3704,2074,1630,2548,63,67,856,170
08029964900,08,029,964900,6293,3048,3245,4563,13,46,1358,313
08029965001,08,029,965001,2246,1124,1122,1932,1,6,197,110
08029965002,08,029,965002,2413,1219,1194,2028,6,9,213,157
08029965100,08,029,965100,3760,1909,1851,2746,15,62,745,192
08029965201,08,029,965201,2281,1073,1208,1965,9,8,199,100
08029965202,08,029,965202,2240,1081,1159,2000,0,9,113,118
08031000102,08,031,000102,3622,1783,1839,2668,22,52,669,211
08031000201,08,031,000201,3913,1938,1975,1669,53,22,2055,114
08031000202,08,031,000202,4042,1935,2107,1809,243,57,1741,192
08059009827,08,059,009827,6305,3188,3117,4515,101,428,891,370
08059009815,08,059,009815,5182,2551,2631,4253,23,136,502,268
08059009823,08,059,009823,4495,2280,2215,3464,46,92,622,271
08059009824,08,059,009824,5044,2509,2535,3794,33,204,676,337
08059009828,08,059,009828,5315,2588,2727,4178,38,194,639,266
08059009829,08,059,009829,1780,903,877,1382,16,57,212,113
08059009830,08,059,009830,2155,980,1175,1577,41,51,361,125
08059009831,08,059,009831,2768,1441,1327,1709,81,123,644,211
08059009832,08,059,009832,2567,1306,1261,1730,35,83,569,150
08059009833,08,059,009833,5601,2696,2905,3943,118,97,1155,288
08059009834,08,059,009834,4499,2131,2368,3315,50,124,773,237
08059009835,08,059,009835,3584,1745,1839,3024,19,53,325,163
08059009836,08,059,009836,4106,2056,2050,3433,12,86,406,169
08059009837,08,059,009837,7944,3941,4003,6557,37,276,749,325
08059009838,08,059,009838,5428,2619,2809,4563,22,201,376,266
08059009839,08,059,009839,2353,1208,1145,1974,7,44,235,93
08059009840,08,059,009840,3705,1766,1939,3071,27,69,371,167
08059009841,08,059,009841,2337,1130,1207,1890,9,46,289,103
08059009842,08,059,009842,3434,1681,1753,2875,18,129,261,151
08059009845,08,059,009845,4014,2016,1998,3584,10,98,166,156
08059009846,08,059,009846,5060,2481,2579,4510,13,72,227,238
08059009847,08,059,009847,3323,1646,1677,2977,9,24,159,154
08059009848,08,059,009848,2614,1254,1360,2383,2,27,87,115
08059009850,08,059,009850,2633,1355,1278,2328,11,39,114,141
08059009851,08,059,009851,3958,1906,2052,3329,19,97,333,180
08059009852,08,059,009852,4524,2264,2260,3908,11,77,312,216
08059009853,08,059,009853,2758,1425,1333,2340,7,88,152,171
08059009854,08,059,009854,5599,2820,2779,4881,13,102,315,288
08059009855,08,059,009855,3430,1843,1587,2807,27,205,208,183
08059009856,08,059,009856,2983,1548,1435,2160,22,65,554,182
08059009857,08,059,009857,2946,1548,1398,2445,19,109,196,177
08059009858,08,059,009858,3358,1752,1606,2921,10,37,180,210
08059009901,08,059,009901,3121,1739,1382,2588,36,145,205,147
08059010001,08,059,010001,4096,2399,1697,3016,144,192,589,155
08059010100,08,059,010100,4736,2659,2077,3588,67,148,656,277
08059010205,08,059,010205,2572,1265,1307,2212,6,52,192,110
08059010206,08,059,010206,4053,2014,2039,3178,24,64,604,183
08059010208,08,059,010208,5804,2966,2838,3968,66,191,1249,330
08059010209,08,059,010209,6637,3216,3421,4361,110,244,1520,402
08059010210,08,059,010210,3739,1835,1904,2870,28,67,565,209
08031002101,08,031,002101,3078,1601,1477,2058,83,68,668,201
08031002000,08,031,002000,4053,2571,1482,2700,396,144,625,188
08031002102,08,031,002102,3114,1642,1472,2241,161,100,422,190
08031002300,08,031,002300,4975,2458,2517,2778,920,77,907,293
08031002402,08,031,002402,1971,1010,961,1162,264,47,381,117
08031002404,08,031,002404,1415,711,704,790,187,48,304,86
08031002405,08,031,002405,4526,2474,2052,2441,800,136,823,326
08031002602,08,031,002602,2835,1499,1336,2077,188,80,343,147
08031002603,08,031,002603,3250,1708,1542,2353,160,117,412,208
08031002604,08,031,002604,2097,1241,856,1304,229,98,311,155
08031002704,08,031,002704,2423,1320,1103,1670,123,60,409,161
08031002705,08,031,002705,2675,1479,1196,1992,118,63,357,145
08031002706,08,031,002706,3286,1781,1505,2516,107,125,356,182
08031002707,08,031,002707,2996,1555,1441,2385,76,69,308,158
08031002708,08,031,002708,3011,1648,1363,2196,137,72,408,198
08031002709,08,031,002709,2284,1128,1156,1741,94,47,252,150
08031002801,08,031,002801,3217,1613,1604,2574,65,87,327,164
08031002802,08,031,002802,4708,2413,2295,3627,120,130,578,253
08031002804,08,031,002804,2209,1040,1169,1833,34,56,193,93
08031002805,08,031,002805,3784,1901,1883,3092,84,107,290,211
08031002901,08,031,002901,3839,1919,1920,3155,58,94,318,214
08031002902,08,031,002902,4211,2090,2121,3632,21,79,279,200
08031003002,08,031,003002,2749,1357,1392,2224,29,54,285,157
08031003003,08,031,003003,3188,1602,1586,2425,94,170,304,195
08031003004,08,031,003004,6308,3193,3115,4896,170,322,536,384
08031003005,08,031,003005,3144,1514,1630,2604,47,58,243,192
08031003006,08,031,003006,3644,1759,1885,3068,20,86,248,222
08031003101,08,031,003101,1701,859,842,1137,208,46,207,103
08031003102,08,031,003102,4082,2009,2073,2719,438,99,564,262
08031003202,08,031,003202,3429,1753,1676,2768,123,85,274,179
08031003203,08,031,003203,3100,1497,1603,2753,17,51,168,111
08031003204,08,031,003204,2159,1099,1060,1567,116,61,281,134
08031003205,08,031,003205,3196,1584,1612,2629,61,58,276,172
08031003300,08,031,003300,3329,1604,1725,2839,38,80,201,171
08045951600,08,045,951600,4064,2076,1988,2083,12,24,1798,147
08043980100,08,043,980100,564,558,6,304,115,7,116,22
08043980200,08,043,980200,2532,2528,4,867,766,50,663,186
08043980300,08,043,980300,4001,3990,11,1866,675,47,1263,150
08045951701,08,045,951701,4513,2249,2264,2731,15,50,1523,194
08045951702,08,045,951702,3407,1727,1680,2218,11,51,982,145
08045951802,08,045,951802,4180,2118,2062,2918,11,15,1057,179
08045951803,08,045,951803,5985,3028,2957,3835,18,49,1870,213
08045951804,08,045,951804,4621,2297,2324,3408,14,50,962,187
08045951901,08,045,951901,5555,2869,2686,3584,14,12,1666,279
08045951902,08,045,951902,7590,3824,3766,4916,28,54,2253,339
08045952001,08,045,952001,5713,2822,2891,2660,13,20,2792,228
08045952003,08,045,952003,2371,1289,1082,1511,41,8,670,141
08045952004,08,045,952004,6402,3206,3196,3820,46,33,2224,279
08045952100,08,045,952100,7284,3627,3657,4952,54,31,1767,480
08047013801,08,047,013801,2160,1147,1013,1886,6,26,120,122
08047013802,08,047,013802,3648,1924,1724,3066,26,59,260,237
08049000100,08,049,000100,3226,1709,1517,2575,10,3,492,146
08049000203,08,049,000203,2041,1137,904,1788,14,19,162,58
08049000204,08,049,000204,1734,945,789,1567,6,16,86,59
08049000205,08,049,000205,3543,1810,1733,3135,10,25,233,140
08049000206,08,049,000206,1678,881,797,1509,1,7,89,72
08049000207,08,049,000207,3495,1801,1694,2861,18,13,471,132
08051963601,08,051,963601,2134,1120,1014,1853,2,4,168,107
08051963602,08,051,963602,1915,1034,881,1616,5,6,196,92
08051963701,08,051,963701,3898,2030,1868,3036,23,21,598,220
08051963702,08,051,963702,2888,1572,1316,2252,40,42,404,150
08051963800,08,051,963800,5116,2742,2374,4627,5,48,198,238
08051963900,08,051,963900,967,511,456,870,2,0,40,55
08077001403,08,077,001403,3638,1818,1820,3024,14,41,328,231
08077001303,08,077,001303,2798,1358,1440,2107,16,36,465,174
08077001304,08,077,001304,6219,3063,3156,4602,38,31,1121,427
08077001402,08,077,001402,6419,3154,3265,5566,21,76,419,337
08077001404,08,077,001404,5199,2564,2635,4575,16,64,270,274
08077001502,08,077,001502,8100,4069,4031,6965,16,35,620,464
08077001503,08,077,001503,6251,3043,3208,5239,45,33,598,336
08077001504,08,077,001504,7184,3438,3746,5687,28,49,1001,419
08077001600,08,077,001600,3997,1935,2062,3421,8,41,324,203
08077001702,08,077,001702,4296,2133,2163,3607,9,33,407,240
08077001703,08,077,001703,4614,2261,2353,3551,27,45,728,263
08077001705,08,077,001705,5820,2869,2951,4126,49,34,1300,311
08077001706,08,077,001706,6072,2924,3148,3951,49,28,1653,391
08077001707,08,077,001707,6333,3138,3195,4515,56,31,1399,332
08077001800,08,077,001800,3110,1587,1523,2728,14,13,194,161
08077001900,08,077,001900,5158,2700,2458,4440,18,27,368,305
08079973600,08,079,973600,865,428,437,775,0,3,47,40
08081000300,08,081,000300,3173,1610,1563,2723,15,15,209,211
08081000400,08,081,000400,4460,2245,2215,3157,18,19,1068,198
08081000500,08,081,000500,4183,2175,2008,3139,42,18,763,221
08081000600,08,081,000600,1476,790,686,1294,2,0,84,96
08083941100,08,083,941100,1551,705,846,71,4,0,40,1436
08053973100,08,053,973100,788,407,381,693,8,2,30,55
08055960600,08,055,960600,3248,1628,1620,1427,34,12,1589,186
08055960901,08,055,960901,1753,933,820,1277,8,9,336,123
08055960902,08,055,960902,1819,915,904,1527,11,3,205,73
08057955600,08,057,955600,1379,706,673,1161,0,2,138,78
08059009806,08,059,009806,4266,2135,2131,3644,31,108,259,224
08059009807,08,059,009807,1727,826,901,1391,11,29,190,106
08101003103,08,101,003103,1750,885,865,745,10,1,929,65
08101002923,08,101,002923,1905,958,947,1350,14,20,386,135
08101003001,08,101,003001,1527,790,737,759,14,6,667,81
08101003004,08,101,003004,2946,1440,1506,1781,72,112,831,150
08101003104,08,101,003104,2280,1112,1168,1494,7,5,660,114
08101003105,08,101,003105,3227,1626,1601,2144,17,12,898,156
08101003106,08,101,003106,1220,623,597,666,1,2,502,49
08101003200,08,101,003200,3449,1786,1663,2227,17,21,1017,167
08101003500,08,101,003500,2172,1201,971,927,62,18,1051,114
08101003600,08,101,003600,2131,1093,1038,875,19,13,1147,77
08101980100,08,101,980100,0,0,0,0,0,0,0,0
08103951100,08,103,951100,3840,1976,1864,3260,13,7,342,218
08103951200,08,103,951200,2689,1351,1338,2249,16,15,280,129
08105976700,08,105,976700,5228,2538,2690,1993,27,20,2924,264
08105976800,08,105,976800,1622,805,817,788,6,0,752,76
08105977001,08,105,977001,2173,1127,1046,1706,13,14,327,113
08105977002,08,105,977002,2516,1254,1262,1774,5,2,606,129
08107000100,08,107,000100,2122,1097,1025,1953,5,0,83,81
08107000200,08,107,000200,2026,1042,984,1686,7,10,208,115
08107000300,08,107,000300,2319,1198,1121,2030,3,0,164,122
08107000400,08,107,000400,3960,2053,1907,2906,16,20,888,130
08107000500,08,107,000500,4026,2064,1962,3590,35,47,185,169
08107000600,08,107,000600,3412,1695,1717,2941,8,24,303,136
08107000701,08,107,000701,2169,1108,1061,1878,29,21,128,113
08107000702,08,107,000702,1561,846,715,1300,43,38,108,72
08107000703,08,107,000703,1190,626,564,1103,3,5,37,42
08107000800,08,107,000800,2044,1066,978,1855,4,4,96,85
08109977600,08,109,977600,3601,1876,1725,2858,17,56,455,215
08109977700,08,109,977700,2767,1373,1394,720,2,7,1939,99
08083969000,08,083,969000,3459,1723,1736,2856,5,7,277,314
08083969100,08,083,969100,3266,1598,1668,2636,11,11,339,269
08083969200,08,083,969200,2818,1426,1392,2390,2,11,204,211
08083969301,08,083,969301,3265,1680,1585,2335,12,16,529,373
08083969302,08,083,969302,3298,1585,1713,2380,15,29,478,396
08083969400,08,083,969400,3963,1892,2071,2251,13,40,680,979
08083969600,08,083,969600,4229,2147,2082,3116,10,14,562,527
08085966100,08,085,966100,2178,1125,1053,1923,5,2,110,138
08085966201,08,085,966201,2753,1404,1349,2231,9,11,350,152
